Computer_DateTime,Seconds_Elapsed,RPM,Speed_MPH,Throttle_Pct,Yellow_Wire,Green_Wire,Arduino_Millis,OBD_Connected,Arduino_Connected
2026-03-02 01:28:37.936,2962.846,1229,25.5,20.4,0,0,2955278,1,1
2026-03-02 01:28:38.036,2962.946,1236,24.9,20.4,0,0,2955379,1,1
2026-03-02 01:28:38.137,2963.047,1236,24.9,20.4,0,0,2955478,1,1
2026-03-02 01:28:38.237,2963.147,1236,24.9,20.4,0,0,2955580,1,1
2026-03-02 01:28:38.337,2963.248,1234,24.9,20.4,0,0,2955678,1,1
2026-03-02 01:28:38.438,2963.348,1218,24.9,20.4,0,0,2955781,1,1
2026-03-02 01:28:38.538,2963.448,1198,24.9,20.4,0,0,2955878,1,1
2026-03-02 01:28:38.639,2963.549,1182,24.9,20.4,0,0,2955980,1,1
2026-03-02 01:28:38.739,2963.649,1172,24.9,20.0,0,0,2956079,1,1
2026-03-02 01:28:38.840,2963.750,1161,24.9,19.2,0,0,2956181,1,1
2026-03-02 01:28:38.940,2963.850,1130,24.9,16.5,0,0,2956279,1,1
2026-03-02 01:28:39.040,2963.951,1099,24.9,16.5,0,0,2956381,1,1
2026-03-02 01:28:39.141,2964.051,1116,24.9,16.9,0,0,2956482,1,1
2026-03-02 01:28:39.241,2964.151,1109,24.9,16.9,0,0,2956581,1,1
2026-03-02 01:28:39.342,2964.252,1088,24.9,16.9,0,0,2956680,1,1
2026-03-02 01:28:39.442,2964.352,1077,24.9,16.9,0,0,2956782,1,1
2026-03-02 01:28:39.543,2964.453,1074,24.9,16.9,0,0,2956880,1,1
2026-03-02 01:28:39.643,2964.553,1073,24.9,16.9,0,0,2956982,1,1
2026-03-02 01:28:39.744,2964.654,1067,24.9,16.9,0,0,2957084,1,1
2026-03-02 01:28:39.844,2964.754,1056,24.9,16.9,0,0,2957181,1,1
2026-03-02 01:28:39.944,2964.854,1044,24.9,16.9,0,0,2957285,1,1
2026-03-02 01:28:40.045,2964.955,1041,24.9,16.9,0,0,2957383,1,1
2026-03-02 01:28:40.145,2965.055,1041,24.9,16.9,0,0,2957485,1,1
2026-03-02 01:28:40.246,2965.156,1039,24.9,16.9,0,0,2957583,1,1
2026-03-02 01:28:40.346,2965.256,1035,24.9,16.9,0,0,2957684,1,1
2026-03-02 01:28:40.446,2965.356,1031,24.9,16.9,0,0,2957783,1,1
2026-03-02 01:28:40.547,2965.457,1031,24.9,16.9,0,0,2957886,1,1
2026-03-02 01:28:40.647,2965.557,1031,24.9,16.9,0,0,2957983,1,1
2026-03-02 01:28:40.748,2965.658,1031,24.9,16.9,0,0,2958086,1,1
2026-03-02 01:28:40.848,2965.758,1029,26.1,16.9,0,0,2958184,1,1
2026-03-02 01:28:40.948,2965.859,1029,26.1,16.9,0,0,2958285,1,1
2026-03-02 01:28:41.049,2965.959,1017,26.1,16.9,0,0,2958384,1,1
2026-03-02 01:28:41.149,2966.059,1021,26.1,16.9,0,0,2958486,1,1
2026-03-02 01:28:41.250,2966.160,1025,26.1,16.9,0,0,2958584,1,1
2026-03-02 01:28:41.350,2966.260,1020,25.5,16.9,0,0,2958687,1,1
2026-03-02 01:28:41.450,2966.360,1017,25.5,16.9,0,0,2958784,1,1
2026-03-02 01:28:41.551,2966.461,1009,25.5,16.9,0,0,2958886,1,1
2026-03-02 01:28:41.651,2966.561,1009,25.5,16.9,0,0,2958985,1,1
2026-03-02 01:28:41.751,2966.661,1012,25.5,16.9,0,0,2959087,1,1
2026-03-02 01:28:41.852,2966.762,1010,24.9,16.9,0,0,2959185,1,1
2026-03-02 01:28:41.952,2966.862,1010,24.9,17.6,0,0,2959287,1,1
2026-03-02 01:28:42.053,2966.963,1016,24.9,18.8,0,0,2959385,1,1
2026-03-02 01:28:42.153,2967.063,1028,24.9,19.6,0,0,2959488,1,1
2026-03-02 01:28:42.253,2967.163,1033,24.9,20.0,0,0,2959585,1,1
2026-03-02 01:28:42.354,2967.264,1144,24.9,20.0,0,0,2959688,1,1
2026-03-02 01:28:42.454,2967.364,1167,24.9,19.6,0,0,2959787,1,1
2026-03-02 01:28:42.554,2967.464,1141,24.9,19.6,0,0,2959888,1,1
2026-03-02 01:28:42.655,2967.565,1138,24.9,19.6,0,0,2959987,1,1
2026-03-02 01:28:42.755,2967.666,1142,24.9,19.6,0,0,2960088,1,1
2026-03-02 01:28:42.856,2967.766,1152,24.9,19.2,0,0,2960189,1,1
2026-03-02 01:28:42.956,2967.867,1154,24.9,19.2,0,0,2960289,1,1
2026-03-02 01:28:43.057,2967.967,1158,24.9,19.2,0,0,2960388,1,1
2026-03-02 01:28:43.157,2968.067,1157,24.9,19.2,0,0,2960489,1,1
2026-03-02 01:28:43.258,2968.168,1150,24.2,18.8,0,0,2960590,1,1
2026-03-02 01:28:43.358,2968.268,1144,24.2,18.0,0,0,2960689,1,1
2026-03-02 01:28:43.459,2968.369,1130,24.2,17.3,0,0,2960792,1,1
2026-03-02 01:28:43.559,2968.469,1102,24.2,17.3,0,0,2960889,1,1
2026-03-02 01:28:43.659,2968.569,1073,24.2,16.9,0,0,2960992,1,1
2026-03-02 01:28:43.760,2968.670,1066,24.2,16.9,0,0,2961090,1,1
2026-03-02 01:28:43.860,2968.770,1069,24.2,16.9,0,0,2961191,1,1
2026-03-02 01:28:43.961,2968.871,1069,24.2,16.9,0,0,2961290,1,1
2026-03-02 01:28:44.061,2968.971,1063,24.2,16.9,0,0,2961392,1,1
2026-03-02 01:28:44.162,2969.072,1060,25.5,16.1,0,0,2961490,1,1
2026-03-02 01:28:44.262,2969.172,1056,25.5,16.1,0,0,2961593,1,1
2026-03-02 01:28:44.363,2969.273,1035,25.5,16.1,0,0,2961690,1,1
2026-03-02 01:28:44.463,2969.373,1011,25.5,16.1,0,0,2961793,1,1
2026-03-02 01:28:44.563,2969.473,1006,24.9,16.1,0,0,2961891,1,1
2026-03-02 01:28:44.664,2969.574,1023,24.9,16.1,0,0,2961993,1,1
2026-03-02 01:28:44.764,2969.674,1034,24.9,16.1,0,0,2962092,1,1
2026-03-02 01:28:44.865,2969.775,1033,24.9,16.1,0,0,2962193,1,1
2026-03-02 01:28:44.965,2969.875,1021,24.9,16.1,0,0,2962292,1,1
2026-03-02 01:28:45.065,2969.976,1011,24.2,16.1,0,0,2962394,1,1
2026-03-02 01:28:45.166,2970.076,1004,24.2,16.1,0,0,2962492,1,1
2026-03-02 01:28:45.266,2970.176,1004,24.2,16.1,0,0,2962594,1,1
2026-03-02 01:28:45.367,2970.277,998,24.2,16.1,0,0,2962693,1,1
2026-03-02 01:28:45.467,2970.377,994,24.2,16.1,0,0,2962794,1,1
2026-03-02 01:28:45.568,2970.478,989,24.2,16.1,0,0,2962896,1,1
2026-03-02 01:28:45.668,2970.578,989,24.2,16.1,0,0,2962994,1,1
2026-03-02 01:28:45.769,2970.679,990,24.2,16.1,0,0,2963097,1,1
2026-03-02 01:28:45.869,2970.779,985,24.2,16.1,0,0,2963195,1,1
2026-03-02 01:28:45.970,2970.880,979,24.2,16.1,0,0,2963297,1,1
2026-03-02 01:28:46.070,2970.980,982,25.5,16.1,0,0,2963395,1,1
2026-03-02 01:28:46.171,2971.081,988,25.5,16.1,0,0,2963496,1,1
2026-03-02 01:28:46.271,2971.181,986,25.5,16.1,0,0,2963595,1,1
2026-03-02 01:28:46.371,2971.281,981,25.5,16.1,0,0,2963698,1,1
2026-03-02 01:28:46.472,2971.382,984,25.5,16.1,0,0,2963795,1,1
2026-03-02 01:28:46.572,2971.482,976,24.9,16.1,0,0,2963898,1,1
2026-03-02 01:28:46.673,2971.583,976,24.9,16.1,0,0,2963996,1,1
2026-03-02 01:28:46.773,2971.683,972,24.9,15.7,1,1,2964098,1,1
2026-03-02 01:28:46.873,2971.783,971,24.9,15.3,1,1,2964196,1,1
2026-03-02 01:28:46.974,2971.884,964,24.2,15.3,1,1,2964298,1,1
2026-03-02 01:28:47.074,2971.984,955,24.2,15.3,1,1,2964398,1,1
2026-03-02 01:28:47.175,2972.085,948,24.2,15.7,1,1,2964499,1,1
2026-03-02 01:28:47.275,2972.185,931,24.2,15.7,1,1,2964597,1,1
2026-03-02 01:28:47.376,2972.286,912,24.2,15.7,1,1,2964699,1,1
2026-03-02 01:28:47.476,2972.386,904,23.6,15.7,1,1,2964797,1,1
2026-03-02 01:28:47.577,2972.487,888,23.6,15.7,1,1,2964899,1,1
2026-03-02 01:28:47.677,2972.587,875,23.6,15.7,1,1,2965002,1,1
2026-03-02 01:28:47.777,2972.687,862,23.6,15.7,1,1,2965099,1,1
2026-03-02 01:28:47.878,2972.788,858,23.6,15.7,1,1,2965201,1,1
2026-03-02 01:28:47.978,2972.888,848,23.6,15.7,1,1,2965300,1,1
2026-03-02 01:28:48.078,2972.989,846,23.6,15.7,1,1,2965402,1,1
2026-03-02 01:28:48.179,2973.089,838,23.6,15.7,1,1,2965500,1,1
2026-03-02 01:28:48.279,2973.189,835,23.6,15.7,1,1,2965601,1,1
2026-03-02 01:28:48.380,2973.290,836,23.0,15.7,1,1,2965700,1,1
2026-03-02 01:28:48.480,2973.390,830,23.0,15.7,1,1,2965803,1,1
2026-03-02 01:28:48.581,2973.491,832,23.0,15.7,1,1,2965900,1,1
2026-03-02 01:28:48.681,2973.591,820,23.0,15.7,1,1,2966003,1,1
2026-03-02 01:28:48.781,2973.691,823,23.0,15.7,1,1,2966102,1,1
2026-03-02 01:28:48.882,2973.792,818,22.4,15.7,1,1,2966203,1,1
2026-03-02 01:28:48.982,2973.892,808,22.4,15.7,1,1,2966301,1,1
2026-03-02 01:28:49.083,2973.993,797,22.4,15.7,1,1,2966403,1,1
2026-03-02 01:28:49.183,2974.093,785,22.4,15.7,1,1,2966501,1,1
2026-03-02 01:28:49.284,2974.194,789,22.4,15.3,1,1,2966604,1,1
2026-03-02 01:28:49.384,2974.294,783,21.1,15.3,1,1,2966702,1,1
2026-03-02 01:28:49.485,2974.395,779,21.1,15.3,1,1,2966804,1,1
2026-03-02 01:28:49.585,2974.495,772,21.1,15.3,1,1,2966903,1,1
2026-03-02 01:28:49.686,2974.596,759,21.1,15.3,1,1,2967004,1,1
2026-03-02 01:28:49.786,2974.696,748,19.9,15.3,1,1,2967104,1,1
2026-03-02 01:28:49.887,2974.797,730,19.9,15.3,1,1,2967204,1,1
2026-03-02 01:28:49.987,2974.897,721,19.9,15.3,1,1,2967307,1,1
2026-03-02 01:28:50.088,2974.998,718,19.9,15.3,1,1,2967405,1,1
2026-03-02 01:28:50.188,2975.098,722,19.9,15.3,1,1,2967506,1,1
2026-03-02 01:28:50.288,2975.198,712,19.3,15.3,1,1,2967605,1,1
2026-03-02 01:28:50.389,2975.299,706,19.3,15.3,1,1,2967707,1,1
2026-03-02 01:28:50.489,2975.399,702,19.3,15.3,1,1,2967805,1,1
2026-03-02 01:28:50.590,2975.500,701,19.3,15.3,1,1,2967908,1,1
2026-03-02 01:28:50.690,2975.600,698,19.3,15.3,1,1,2968005,1,1
2026-03-02 01:28:50.790,2975.700,712,17.4,15.3,1,1,2968108,1,1
2026-03-02 01:28:50.891,2975.801,742,17.4,16.5,1,1,2968207,1,1
2026-03-02 01:28:50.991,2975.901,765,17.4,16.5,1,1,2968308,1,1
2026-03-02 01:28:51.092,2976.002,801,17.4,16.9,1,1,2968407,1,1
2026-03-02 01:28:51.192,2976.102,841,16.2,16.5,1,1,2968508,1,1
2026-03-02 01:28:51.292,2976.203,854,16.2,16.9,1,1,2968606,1,1
2026-03-02 01:28:51.393,2976.303,895,16.2,16.9,1,1,2968710,1,1
2026-03-02 01:28:51.493,2976.403,940,16.2,16.9,1,1,2968806,1,1
2026-03-02 01:28:51.594,2976.504,958,16.2,16.9,1,1,2968909,1,1
2026-03-02 01:28:51.694,2976.604,936,14.9,16.9,1,1,2969008,1,1
2026-03-02 01:28:51.795,2976.705,910,14.9,16.9,1,1,2969109,1,1
2026-03-02 01:28:51.895,2976.805,908,14.9,16.9,1,1,2969207,1,1
2026-03-02 01:28:51.996,2976.906,928,14.9,16.9,1,1,2969309,1,1
2026-03-02 01:28:52.097,2977.007,938,14.9,16.9,1,1,2969412,1,1
2026-03-02 01:28:52.197,2977.107,924,13.0,16.9,1,1,2969510,1,1
2026-03-02 01:28:52.297,2977.207,920,13.0,16.9,1,1,2969612,1,1
2026-03-02 01:28:52.398,2977.308,909,13.0,16.9,1,1,2969710,1,1
2026-03-02 01:28:52.498,2977.408,885,13.0,16.9,1,1,2969811,1,1
2026-03-02 01:28:52.599,2977.509,856,11.8,16.9,1,1,2969910,1,1
2026-03-02 01:28:52.699,2977.609,832,11.8,16.9,1,1,2970013,1,1
2026-03-02 01:28:52.799,2977.709,816,11.8,16.9,1,1,2970110,1,1
2026-03-02 01:28:52.900,2977.810,796,11.8,16.9,1,1,2970213,1,1
2026-03-02 01:28:53.000,2977.910,776,11.8,16.9,1,1,2970311,1,1
2026-03-02 01:28:53.100,2978.010,760,10.6,16.9,1,1,2970413,1,1
2026-03-02 01:28:53.201,2978.111,746,10.6,16.9,1,1,2970512,1,1
2026-03-02 01:28:53.301,2978.211,736,10.6,16.9,1,1,2970613,1,1
2026-03-02 01:28:53.402,2978.312,731,10.6,16.9,1,1,2970712,1,1
2026-03-02 01:28:53.502,2978.412,720,10.6,16.9,1,1,2970814,1,1
2026-03-02 01:28:53.602,2978.512,718,9.3,16.9,1,1,2970911,1,1
2026-03-02 01:28:53.703,2978.613,715,9.3,16.9,1,1,2971015,1,1
2026-03-02 01:28:53.803,2978.713,712,9.3,16.9,1,1,2971113,1,1
2026-03-02 01:28:53.904,2978.814,714,9.3,16.9,1,1,2971214,1,1
2026-03-02 01:28:54.004,2978.914,727,9.3,16.9,1,1,2971313,1,1
2026-03-02 01:28:54.104,2979.014,771,8.1,16.9,1,1,2971414,1,1
2026-03-02 01:28:54.205,2979.115,772,8.1,16.9,1,1,2971512,1,1
2026-03-02 01:28:54.305,2979.215,766,8.1,16.9,1,1,2971616,1,1
2026-03-02 01:28:54.406,2979.316,777,8.1,16.9,1,1,2971713,1,1
2026-03-02 01:28:54.506,2979.416,772,6.8,16.9,1,1,2971815,1,1
2026-03-02 01:28:54.606,2979.516,741,6.8,16.9,1,1,2971914,1,1
2026-03-02 01:28:54.707,2979.617,731,6.8,16.9,1,1,2972015,1,1
2026-03-02 01:28:54.807,2979.717,726,6.8,16.9,1,1,2972113,1,1
2026-03-02 01:28:54.908,2979.818,720,6.8,16.9,1,1,2972215,1,1
2026-03-02 01:28:55.008,2979.918,716,5.6,16.9,1,1,2972314,1,1
2026-03-02 01:28:55.109,2980.019,715,5.6,16.9,1,1,2972417,1,1
2026-03-02 01:28:55.209,2980.119,708,5.6,16.9,1,1,2972518,1,1
2026-03-02 01:28:55.309,2980.220,704,5.6,16.9,1,1,2972616,1,1
2026-03-02 01:28:55.410,2980.320,697,4.3,16.9,1,1,2972718,1,1
2026-03-02 01:28:55.510,2980.420,694,4.3,16.9,1,1,2972817,1,1
2026-03-02 01:28:55.611,2980.521,689,4.3,16.9,1,1,2972919,1,1
2026-03-02 01:28:55.711,2980.621,685,4.3,16.9,1,1,2973017,1,1
2026-03-02 01:28:55.812,2980.722,685,4.3,16.9,1,1,2973119,1,1
2026-03-02 01:28:55.912,2980.822,688,3.1,16.9,1,1,2973217,1,1
2026-03-02 01:28:56.012,2980.923,690,3.1,16.9,1,1,2973320,1,1
2026-03-02 01:28:56.113,2981.023,696,3.1,16.9,1,1,2973418,1,1
2026-03-02 01:28:56.213,2981.123,698,3.1,16.9,1,1,2973519,1,1
2026-03-02 01:28:56.314,2981.224,703,3.1,16.9,1,1,2973618,1,1
2026-03-02 01:28:56.414,2981.324,709,2.5,16.9,1,1,2973720,1,1
2026-03-02 01:28:56.514,2981.425,708,2.5,16.9,1,1,2973817,1,1
2026-03-02 01:28:56.615,2981.525,712,2.5,16.9,1,1,2973921,1,1
2026-03-02 01:28:56.715,2981.625,712,2.5,16.9,1,1,2974019,1,1
2026-03-02 01:28:56.816,2981.726,712,2.5,16.9,1,1,2974120,1,1
2026-03-02 01:28:56.916,2981.826,718,1.9,16.9,1,1,2974219,1,1
2026-03-02 01:28:57.016,2981.927,712,1.9,16.9,1,1,2974320,1,1
2026-03-02 01:28:57.117,2982.027,718,1.9,16.9,1,1,2974418,1,1
2026-03-02 01:28:57.217,2982.127,718,1.9,16.9,1,1,2974522,1,1
2026-03-02 01:28:57.318,2982.228,721,1.9,16.9,1,1,2974619,1,1
2026-03-02 01:28:57.418,2982.328,725,1.9,16.9,1,1,2974722,1,1
2026-03-02 01:28:57.518,2982.428,727,1.9,16.9,1,1,2974820,1,1
2026-03-02 01:28:57.619,2982.529,725,1.9,16.9,1,1,2974921,1,1
2026-03-02 01:28:57.720,2982.630,721,1.9,16.9,1,1,2975020,1,1
2026-03-02 01:28:57.820,2982.730,718,1.9,16.9,1,1,2975122,1,1
2026-03-02 01:28:57.920,2982.831,726,1.9,16.9,1,1,2975220,1,1
2026-03-02 01:28:58.021,2982.931,726,1.9,16.9,1,1,2975323,1,1
2026-03-02 01:28:58.121,2983.031,725,1.9,16.9,1,1,2975424,1,1
2026-03-02 01:28:58.222,2983.132,725,1.9,16.9,1,1,2975522,1,1
2026-03-02 01:28:58.322,2983.232,720,1.9,16.9,1,1,2975625,1,1
2026-03-02 01:28:58.423,2983.333,721,1.9,16.9,1,1,2975723,1,1
2026-03-02 01:28:58.523,2983.433,722,1.9,16.9,1,1,2975824,1,1
2026-03-02 01:28:58.623,2983.533,720,1.9,16.9,1,1,2975923,1,1
2026-03-02 01:28:58.724,2983.634,722,1.9,16.9,1,1,2976025,1,1
2026-03-02 01:28:58.824,2983.734,720,1.9,16.9,1,1,2976123,1,1
2026-03-02 01:28:58.925,2983.835,720,1.9,16.9,1,1,2976226,1,1
2026-03-02 01:28:59.025,2983.935,720,1.9,16.9,1,1,2976324,1,1
2026-03-02 01:28:59.125,2984.035,723,1.9,16.9,1,1,2976425,1,1
2026-03-02 01:28:59.226,2984.136,725,1.9,16.9,1,1,2976524,1,1
2026-03-02 01:28:59.326,2984.236,722,1.9,16.9,1,1,2976625,1,1
2026-03-02 01:28:59.426,2984.337,721,1.9,16.9,1,1,2976723,1,1
2026-03-02 01:28:59.527,2984.437,721,1.9,16.9,1,1,2976827,1,1
2026-03-02 01:28:59.627,2984.537,716,1.9,16.9,1,1,2976925,1,1
2026-03-02 01:28:59.728,2984.638,720,0.0,16.9,1,1,2977027,1,1
2026-03-02 01:28:59.828,2984.738,716,0.0,16.9,1,1,2977125,1,1
2026-03-02 01:28:59.929,2984.839,721,0.0,16.9,1,1,2977226,1,1
2026-03-02 01:29:00.029,2984.939,724,0.0,16.9,1,1,2977325,1,1
2026-03-02 01:29:00.129,2985.039,726,0.0,16.9,1,1,2977427,1,1
2026-03-02 01:29:00.230,2985.140,728,0.0,16.9,1,1,2977525,1,1
2026-03-02 01:29:00.330,2985.240,727,0.0,16.9,1,1,2977628,1,1
2026-03-02 01:29:00.431,2985.341,726,0.0,16.9,1,1,2977726,1,1
2026-03-02 01:29:00.531,2985.441,724,0.0,16.9,1,1,2977827,1,1
2026-03-02 01:29:00.632,2985.542,717,0.0,16.9,1,1,2977930,1,1
2026-03-02 01:29:00.732,2985.642,714,0.0,16.5,1,1,2978028,1,1
2026-03-02 01:29:00.833,2985.743,711,0.0,16.5,1,1,2978130,1,1
2026-03-02 01:29:00.933,2985.844,711,0.0,16.5,1,1,2978229,1,1
2026-03-02 01:29:01.034,2985.944,706,0.0,16.5,1,1,2978330,1,1
2026-03-02 01:29:01.135,2986.045,706,0.0,16.5,1,1,2978428,1,1
2026-03-02 01:29:01.235,2986.145,704,0.0,16.5,0,0,2978531,1,1
2026-03-02 01:29:01.335,2986.246,698,0.0,16.5,0,0,2978629,1,1
2026-03-02 01:29:01.436,2986.346,702,0.0,16.5,0,0,2978731,1,1
2026-03-02 01:29:01.536,2986.446,699,0.0,16.5,0,0,2978829,1,1
2026-03-02 01:29:01.637,2986.547,696,0.0,16.5,0,0,2978931,1,1
2026-03-02 01:29:01.737,2986.647,697,0.0,17.6,0,0,2979030,1,1
2026-03-02 01:29:01.838,2986.748,693,0.0,18.8,0,0,2979132,1,1
2026-03-02 01:29:01.938,2986.848,712,0.0,19.2,0,0,2979233,1,1
2026-03-02 01:29:02.039,2986.949,765,0.0,19.6,0,0,2979332,1,1
2026-03-02 01:29:02.139,2987.049,830,0.0,21.2,0,0,2979433,1,1
2026-03-02 01:29:02.239,2987.150,921,0.0,21.2,0,0,2979531,1,1
2026-03-02 01:29:02.340,2987.250,1020,0.0,21.2,0,0,2979635,1,1
2026-03-02 01:29:02.440,2987.351,1120,0.0,21.2,0,0,2979733,1,1
2026-03-02 01:29:02.541,2987.451,1188,0.0,21.2,0,0,2979834,1,1
2026-03-02 01:29:02.641,2987.551,1226,0.0,21.2,0,0,2979933,1,1
2026-03-02 01:29:02.742,2987.652,1226,0.0,21.2,0,0,2980034,1,1
2026-03-02 01:29:02.842,2987.752,1211,0.0,21.6,0,0,2980132,1,1
2026-03-02 01:29:02.943,2987.853,1207,1.9,22.0,0,0,2980236,1,1
2026-03-02 01:29:03.043,2987.953,1220,1.9,22.0,0,0,2980333,1,1
2026-03-02 01:29:03.143,2988.053,1238,1.9,22.0,0,0,2980435,1,1
2026-03-02 01:29:03.244,2988.154,1269,1.9,22.0,0,0,2980534,1,1
2026-03-02 01:29:03.344,2988.254,1290,1.9,22.0,0,0,2980635,1,1
2026-03-02 01:29:03.445,2988.355,1305,3.1,22.7,0,0,2980733,1,1
2026-03-02 01:29:03.545,2988.455,1329,3.1,22.7,0,0,2980836,1,1
2026-03-02 01:29:03.646,2988.556,1357,3.1,22.7,0,0,2980934,1,1
2026-03-02 01:29:03.746,2988.656,1386,3.1,22.7,0,0,2981037,1,1
2026-03-02 01:29:03.847,2988.757,1415,3.1,22.7,0,0,2981134,1,1
2026-03-02 01:29:03.947,2988.857,1438,5.0,22.7,0,0,2981236,1,1
2026-03-02 01:29:04.048,2988.958,1456,5.0,22.7,0,0,2981335,1,1
2026-03-02 01:29:04.148,2989.058,1472,5.0,22.7,0,0,2981437,1,1
2026-03-02 01:29:04.249,2989.159,1494,5.0,22.7,0,0,2981539,1,1
2026-03-02 01:29:04.349,2989.259,1505,5.0,22.7,0,0,2981637,1,1
2026-03-02 01:29:04.450,2989.360,1525,6.8,23.1,0,0,2981739,1,1
2026-03-02 01:29:04.550,2989.460,1551,6.8,23.5,0,0,2981837,1,1
2026-03-02 01:29:04.650,2989.561,1585,6.8,23.5,0,0,2981940,1,1
2026-03-02 01:29:04.751,2989.661,1622,6.8,23.9,0,0,2982038,1,1
2026-03-02 01:29:04.851,2989.761,1652,6.8,23.9,0,0,2982139,1,1
2026-03-02 01:29:04.952,2989.862,1694,8.7,23.9,0,0,2982238,1,1
2026-03-02 01:29:05.052,2989.962,1726,8.7,23.9,0,0,2982340,1,1
2026-03-02 01:29:05.153,2990.063,1747,8.7,23.5,0,0,2982437,1,1
2026-03-02 01:29:05.253,2990.163,1757,8.7,23.5,0,0,2982541,1,1
2026-03-02 01:29:05.353,2990.263,1712,10.6,23.5,0,0,2982639,1,1
2026-03-02 01:29:05.454,2990.364,1655,10.6,23.9,0,0,2982740,1,1
2026-03-02 01:29:05.554,2990.464,1596,10.6,23.9,0,0,2982839,1,1
2026-03-02 01:29:05.655,2990.565,1535,10.6,23.9,0,0,2982940,1,1
2026-03-02 01:29:05.755,2990.665,1476,10.6,23.5,0,0,2983038,1,1
2026-03-02 01:29:05.855,2990.766,1462,10.6,23.5,0,0,2983142,1,1
2026-03-02 01:29:05.956,2990.866,1476,10.6,23.5,0,0,2983240,1,1
2026-03-02 01:29:06.056,2990.966,1499,10.6,23.5,0,0,2983342,1,1
2026-03-02 01:29:06.157,2991.067,1511,10.6,23.5,0,0,2983440,1,1
2026-03-02 01:29:06.257,2991.167,1516,11.8,23.5,0,0,2983541,1,1
2026-03-02 01:29:06.358,2991.268,1522,11.8,23.5,0,0,2983640,1,1
2026-03-02 01:29:06.458,2991.368,1527,11.8,23.9,0,0,2983742,1,1
2026-03-02 01:29:06.559,2991.469,1532,11.8,23.9,0,0,2983844,1,1
2026-03-02 01:29:06.659,2991.569,1545,11.8,23.9,0,0,2983943,1,1
2026-03-02 01:29:06.760,2991.670,1550,13.7,23.9,0,0,2984044,1,1
2026-03-02 01:29:06.860,2991.770,1561,13.7,23.9,0,0,2984142,1,1
2026-03-02 01:29:06.960,2991.870,1566,13.7,23.9,0,0,2984245,1,1
2026-03-02 01:29:07.061,2991.971,1577,13.7,23.9,0,0,2984343,1,1
2026-03-02 01:29:07.161,2992.071,1584,13.7,23.9,0,0,2984445,1,1
2026-03-02 01:29:07.261,2992.172,1589,14.9,23.9,0,0,2984543,1,1
2026-03-02 01:29:07.362,2992.272,1598,14.9,23.9,0,0,2984645,1,1
2026-03-02 01:29:07.462,2992.372,1601,14.9,23.9,0,0,2984743,1,1
2026-03-02 01:29:07.563,2992.473,1608,14.9,23.5,0,0,2984846,1,1
2026-03-02 01:29:07.663,2992.573,1615,16.2,23.5,0,0,2984944,1,1
2026-03-02 01:29:07.764,2992.674,1616,16.2,23.5,0,0,2985046,1,1
2026-03-02 01:29:07.864,2992.774,1622,16.2,23.1,0,0,2985144,1,1
2026-03-02 01:29:07.964,2992.874,1621,16.2,23.1,0,0,2985246,1,1
2026-03-02 01:29:08.065,2992.975,1620,16.2,23.1,0,0,2985344,1,1
2026-03-02 01:29:08.165,2993.075,1629,17.4,23.1,0,0,2985447,1,1
2026-03-02 01:29:08.266,2993.176,1636,17.4,23.1,0,0,2985545,1,1
2026-03-02 01:29:08.366,2993.276,1645,17.4,23.1,0,0,2985647,1,1
2026-03-02 01:29:08.466,2993.376,1619,17.4,23.1,0,0,2985745,1,1
2026-03-02 01:29:08.567,2993.477,1553,17.4,23.5,0,0,2985846,1,1
2026-03-02 01:29:08.667,2993.577,1488,17.4,23.5,0,0,2985946,1,1
2026-03-02 01:29:08.768,2993.678,1424,17.4,23.5,0,0,2986048,1,1
2026-03-02 01:29:08.868,2993.778,1366,17.4,23.5,0,0,2986147,1,1
2026-03-02 01:29:08.969,2993.879,1341,17.4,23.5,0,0,2986248,1,1
2026-03-02 01:29:09.069,2993.979,1327,17.4,23.5,0,0,2986347,1,1
2026-03-02 01:29:09.170,2994.080,1322,17.4,23.1,0,0,2986447,1,1
2026-03-02 01:29:09.270,2994.180,1307,17.4,22.4,0,0,2986547,1,1
2026-03-02 01:29:09.371,2994.281,1296,17.4,22.4,0,0,2986648,1,1
2026-03-02 01:29:09.471,2994.381,1284,17.4,22.4,0,0,2986750,1,1
2026-03-02 01:29:09.574,2994.484,1269,19.3,22.4,0,0,2986852,1,1
2026-03-02 01:29:09.674,2994.584,1276,19.3,22.4,0,0,2986950,1,1
2026-03-02 01:29:09.774,2994.684,1279,19.3,22.4,0,0,2987054,1,1
2026-03-02 01:29:09.875,2994.785,1279,19.3,22.7,0,0,2987151,1,1
2026-03-02 01:29:09.975,2994.885,1279,19.3,22.7,0,0,2987253,1,1
2026-03-02 01:29:10.076,2994.986,1284,20.5,22.7,0,0,2987352,1,1
2026-03-02 01:29:10.176,2995.086,1283,20.5,22.7,0,0,2987453,1,1
2026-03-02 01:29:10.276,2995.186,1292,20.5,22.4,0,0,2987551,1,1
2026-03-02 01:29:10.377,2995.287,1292,20.5,22.4,0,0,2987654,1,1
2026-03-02 01:29:10.477,2995.387,1294,20.5,22.0,0,0,2987752,1,1
2026-03-02 01:29:10.578,2995.488,1293,20.5,22.0,0,0,2987854,1,1
2026-03-02 01:29:10.678,2995.588,1305,20.5,22.0,0,0,2987952,1,1
